ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0006173527,Armada,Charles Gidley,1988,HarperCollins Publishers,http://images.amazon.com/images/P/0006173527.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006173527.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006173527.01.LZZZZZZZ.jpg
0684857634,Will You Miss Me When I'm Gone?: The Carter Family and Their Legacy in American Music,Mark Zwonitzer,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0684857634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684857634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684857634.01.LZZZZZZZ.jpg
080711703X,Not in Vain: A Rifleman Remembers World War II,Leon C. Standifer,1992,Louisiana State Univ Pr,http://images.amazon.com/images/P/080711703X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080711703X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080711703X.01.LZZZZZZZ.jpg
0965779300,Barefoot in the Rubble,Elizabeth B. Walter,1997,Pannonia Press,http://images.amazon.com/images/P/0965779300.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0965779300.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0965779300.01.LZZZZZZZ.jpg
0451408535,"Precious Angels: A True Story of Two Slain Children and a Mother Convicted of Murder (Onyx True Crime, Je 853)",Barbara Davis,1999,Onyx Books,http://images.amazon.com/images/P/0451408535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451408535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451408535.01.LZZZZZZZ.jpg
0307105059,Woody Woodpecker: The pirate treasure,Walter Lantz,1977,Golden Press,http://images.amazon.com/images/P/0307105059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307105059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307105059.01.LZZZZZZZ.jpg
0425079937,Phantoms,Dean R. Koontz,1984,Berkley Publishing Group,http://images.amazon.com/images/P/0425079937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425079937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425079937.01.LZZZZZZZ.jpg
0517035820,Agatha Christie: Five Classic Murder Mysteries,Agatha Christie,1990,Random House Value Publishing,http://images.amazon.com/images/P/0517035820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517035820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517035820.01.LZZZZZZZ.jpg
0553254510,The Light at the End,John Skipp,1992,Bantam Books,http://images.amazon.com/images/P/0553254510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553254510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553254510.01.LZZZZZZZ.jpg
1588070654,"It Is I, Joseph",Cynthia Davis,2001,Americana Publishing,http://images.amazon.com/images/P/1588070654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1588070654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1588070654.01.LZZZZZZZ.jpg
0373224761,"Only Man To Trust  (Her Protector) (Intrigue , No 476)",Grace Green,1998,Harlequin,http://images.amazon.com/images/P/0373224761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373224761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373224761.01.LZZZZZZZ.jpg
0373105312,Shadowed Stranger (Harlequin Presents),Carole Mortimer,1982,Harlequin Books,http://images.amazon.com/images/P/0373105312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373105312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373105312.01.LZZZZZZZ.jpg
0892839414,"Fox Island (Bly, Stephen a., Hidden West Series, 1.)",Stephen A. Bly,1996,Gospel Light Pubns,http://images.amazon.com/images/P/0892839414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892839414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892839414.01.LZZZZZZZ.jpg
0001837397,Autumn Story Brambly Hedge,Jill Barklem,0,William Collins Sons Co Ltd,http://images.amazon.com/images/P/0001837397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0001837397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0001837397.01.LZZZZZZZ.jpg
0786862467,Walt Disney Imagineering : A Behind the Dreams Look at Making the Magic Real,Imagineers,1996,Disney Editions,http://images.amazon.com/images/P/0786862467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786862467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786862467.01.LZZZZZZZ.jpg
1562827596,The Lost Book of Paradise: Adam and Eve in the Garden of Eden,David Rosenberg,1993,Hyperion Books,http://images.amazon.com/images/P/1562827596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562827596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562827596.01.LZZZZZZZ.jpg
0671727338,Dr. Haggard's Disease,Patrick McGrath,1993,Simon &amp; Schuster,http://images.amazon.com/images/P/0671727338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671727338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671727338.01.LZZZZZZZ.jpg
344235563X,"Du wirst lachen, mir geht's gut.",Claudia Keller,2002,Goldmann,http://images.amazon.com/images/P/344235563X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/344235563X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/344235563X.01.LZZZZZZZ.jpg
0425119173,When Time Ran Out: Coming of Age in the Third Reich,Frederic Zeller,1990,Berkley Pub Group,http://images.amazon.com/images/P/0425119173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425119173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425119173.01.LZZZZZZZ.jpg
8806161741,Opera Sull'acqua E Altre Poesie,Erri de Luca,2002,Einaudi,http://images.amazon.com/images/P/8806161741.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8806161741.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8806161741.01.LZZZZZZZ.jpg
0861300874,Death Is No Obstacle,M. Moorcock,1992,Savoy Books,http://images.amazon.com/images/P/0861300874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0861300874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0861300874.01.LZZZZZZZ.jpg
0849977673,Window Box Collection: Bedtime Prayers,Thomas Kinkade,2001,Thomas Nelson,http://images.amazon.com/images/P/0849977673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849977673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849977673.01.LZZZZZZZ.jpg
0138582424,Mobile Agents,William R. Cockayne,1998,Prentice Hall PTR,http://images.amazon.com/images/P/0138582424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0138582424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0138582424.01.LZZZZZZZ.jpg
0812535294,Stainless Steel Visions,Harry Harrison,1994,Tor Books (Mm),http://images.amazon.com/images/P/0812535294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812535294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812535294.01.LZZZZZZZ.jpg
0671899619,Fast Forward,Judy Mercer,1997,Pocket,http://images.amazon.com/images/P/0671899619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671899619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671899619.01.LZZZZZZZ.jpg
0764507338,"Creating Web Pages for Dummies, Fifth Edition",Bud E. Smith,2000,Hungry Minds,http://images.amazon.com/images/P/0764507338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764507338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764507338.01.LZZZZZZZ.jpg
345508849X,Dies ist nicht mein Land: E. JÃ¼din verlÃ¤sst d. Bundesrepublik (BÃ¼cher zur Sache),Lea Fleischmann,1980,Hoffmann und Campe,http://images.amazon.com/images/P/345508849X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/345508849X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/345508849X.01.LZZZZZZZ.jpg
0140286764,The Search for the Giant Squid,Richard Ellis,1999,Penguin Books,http://images.amazon.com/images/P/0140286764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140286764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140286764.01.LZZZZZZZ.jpg
0671646990,HIGH MARKS FOR MALICE NANCY DREW #32 (The Nancy Drew Files Case 32),Carolyn Keene,1989,Simon Pulse,http://images.amazon.com/images/P/0671646990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671646990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671646990.01.LZZZZZZZ.jpg
0671680110,LITTLE BIRDS,Anais Nin,1990,Pocket,http://images.amazon.com/images/P/0671680110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671680110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671680110.01.LZZZZZZZ.jpg
0684846640,LIVING THE 7 HABITS : The Courage to Change,Stephen R. Covey,1999,Simon &amp; Schuster,http://images.amazon.com/images/P/0684846640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684846640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684846640.01.LZZZZZZZ.jpg
2211069711,L'IngÃ?Â©nieux Hidalgo Don Quichotte de la Manche,Miguel de CervantÃ?Â¨s Saavedra,1999,L'Ecole des loisirs,http://images.amazon.com/images/P/2211069711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2211069711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2211069711.01.LZZZZZZZ.jpg
0201632721,"Mothering the Mother: How a Doula Can Help You Have a Shorter, Easier, and Healthier Birth",Marshall H. Klaus,1993,Addison Wesley Publishing Company,http://images.amazon.com/images/P/0201632721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201632721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201632721.01.LZZZZZZZ.jpg
0345286502,Rocky II,Stallone,1979,Not Avail,http://images.amazon.com/images/P/0345286502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345286502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345286502.01.LZZZZZZZ.jpg
3596801591,Das Versprechen. ( Ab 12 J.).,Robert Westall,1996,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596801591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596801591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596801591.01.LZZZZZZZ.jpg
0440207274,Mastery,Kelley Wilde,1991,Dell Publishing Company,http://images.amazon.com/images/P/0440207274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440207274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440207274.01.LZZZZZZZ.jpg
0765304414,Second Sunrise: A Lee Nez Novel,Aimee Thurlo,2002,Forge Books,http://images.amazon.com/images/P/0765304414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765304414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765304414.01.LZZZZZZZ.jpg
0916211517,Rifts Sourcebook 1,Kevin Siembieda,1991,Palladium Books,http://images.amazon.com/images/P/0916211517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0916211517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0916211517.01.LZZZZZZZ.jpg
0553569406,Mistress,Amanda Quick,1995,Bantam Books,http://images.amazon.com/images/P/0553569406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569406.01.LZZZZZZZ.jpg
0140288236,Lark Rise (Essential.penguin S.),Flora Thompson,1999,Penguin Books Ltd,http://images.amazon.com/images/P/0140288236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140288236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140288236.01.LZZZZZZZ.jpg
0425176533,A Passionate Man,Joanna Trollope,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425176533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425176533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425176533.01.LZZZZZZZ.jpg
055254910X,The Moon Riders,Theresa Tomlinson,2003,Corgi Childrens,http://images.amazon.com/images/P/055254910X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055254910X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055254910X.01.LZZZZZZZ.jpg
0394462688,"The Greatest, My Own Story","Muhammad, Ali",1975,Book Sales,http://images.amazon.com/images/P/0394462688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394462688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394462688.01.LZZZZZZZ.jpg
0434009407,Hannibal,Thomas Harris,0,William Heinemann Ltd(england,http://images.amazon.com/images/P/0434009407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0434009407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0434009407.01.LZZZZZZZ.jpg
0385333706,After Long Silence: A Memoir,Helen Fremont,2000,Delta,http://images.amazon.com/images/P/0385333706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385333706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385333706.01.LZZZZZZZ.jpg
0934971439,The Adventures of Mona Pinsky,Harriet Ziskin,1995,Calyx Books,http://images.amazon.com/images/P/0934971439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0934971439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0934971439.01.LZZZZZZZ.jpg
1579903622,500 Bowls: Contemporary Explorations of a Timeless Design,Suzanne J. E. Tourtillott,2003,Lark Books (NC),http://images.amazon.com/images/P/1579903622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1579903622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1579903622.01.LZZZZZZZ.jpg
208070429X,"Gobseck, une double famille",HonorÃ?Â© de Balzac,1993,Flammarion,http://images.amazon.com/images/P/208070429X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/208070429X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/208070429X.01.LZZZZZZZ.jpg
3426618559,Dunkelrot ist der Tod.,Pamela Thomas-Graham,2001,Droemer Knaur,http://images.amazon.com/images/P/3426618559.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3426618559.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3426618559.01.LZZZZZZZ.jpg
0676510787,Wonder Book of the Air,Cynthia Shearer,0,Pantheon Book Inc,http://images.amazon.com/images/P/0676510787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0676510787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0676510787.01.LZZZZZZZ.jpg
0684845288,Orange Crushed : An Ivy League Mystery,Pamela Thomas-Graham,2004,Simon &amp; Schuster,http://images.amazon.com/images/P/0684845288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684845288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684845288.01.LZZZZZZZ.jpg
0061066680,Holiday in the Sun (Mary-Kate &amp; Ashley Starring In),Mary-Kate &amp; Ashley Olsen,2001,HarperEntertainment,http://images.amazon.com/images/P/0061066680.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061066680.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061066680.01.LZZZZZZZ.jpg
0878305262,Corsets and Crinolines,Norah Waugh,1990,Theatre Arts Books,http://images.amazon.com/images/P/0878305262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0878305262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0878305262.01.LZZZZZZZ.jpg
0449219070,The Three-Legged Stallion and Other Tales from a Doctor's Notebook,Siegfried J. Kra,1990,Fawcett Books,http://images.amazon.com/images/P/0449219070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219070.01.LZZZZZZZ.jpg
0373764960,Sleeping With Her Rival  (Dynasties: The Barones),Sheri Whitefeather,2003,Silhouette,http://images.amazon.com/images/P/0373764960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373764960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373764960.01.LZZZZZZZ.jpg
155369046X,Summer in a Red Mustang With Cookies,Boo King,2001,Not Avail,http://images.amazon.com/images/P/155369046X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155369046X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155369046X.01.LZZZZZZZ.jpg
3442422167,Schwelende Feuer. Roman.,Sandra Brown,1993,Goldmann,http://images.amazon.com/images/P/3442422167.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442422167.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442422167.01.LZZZZZZZ.jpg
0060114991,I'm Dancing As Fast As I Can,Barbara Gordon,1981,Harpercollins,http://images.amazon.com/images/P/0060114991.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060114991.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060114991.01.LZZZZZZZ.jpg
0140116974,Breaking Ice: An Anthology of Contemporary African-American Fiction,Terry McMillan,1990,Penguin Books,http://images.amazon.com/images/P/0140116974.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140116974.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140116974.01.LZZZZZZZ.jpg
8495359391,Veinticuatro Horas En La Vida de Una Mujer,Stefan Zweig,2001,El Acantilado,http://images.amazon.com/images/P/8495359391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8495359391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8495359391.01.LZZZZZZZ.jpg
0399526544,"Book Finds: How to Find, Buy, and Sell Used and Rare Books",Ian C. Ellis,2001,Perigee Books,http://images.amazon.com/images/P/0399526544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399526544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399526544.01.LZZZZZZZ.jpg
842064689X,Farruguino/the Galician (Alianza Cien),Ballesterj G. Torrente,1998,Alianza Editorial,http://images.amazon.com/images/P/842064689X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/842064689X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/842064689X.01.LZZZZZZZ.jpg
0590535579,"Goosebumps Boxed Set, Books 29 - 32:  Monster Blood III, It Came from Beneath the Sink!, Night of the Living Dummy II, and The Barking Ghost",R. L. Stine,1995,Scholastic,http://images.amazon.com/images/P/0590535579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590535579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590535579.01.LZZZZZZZ.jpg
0674076249,Black Jacks: African American Seamen in the Age of Sail,W. Jeffrey Bolster,1997,Harvard University Press,http://images.amazon.com/images/P/0674076249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0674076249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0674076249.01.LZZZZZZZ.jpg
073661091X,Adrift,Steven Callahan,1987,"Books on Tape, Inc.",http://images.amazon.com/images/P/073661091X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/073661091X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/073661091X.01.LZZZZZZZ.jpg
0312964978,Marker,Lowell Cauffiel,1998,St Martins Pr,http://images.amazon.com/images/P/0312964978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312964978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312964978.01.LZZZZZZZ.jpg
1590521536,The Air I Breathe: Worship As a Way of Life,Louie Giglio,2003,Multnomah,http://images.amazon.com/images/P/1590521536.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1590521536.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1590521536.01.LZZZZZZZ.jpg
037302813X,"Unlikely Lovers (Harlequin Romance, No 2813)",Emily Spenser,1986,Harlequin,http://images.amazon.com/images/P/037302813X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037302813X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037302813X.01.LZZZZZZZ.jpg
0345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345339703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345339703.01.LZZZZZZZ.jpg
0385175612,"Go Slowly, Come Back Quickly",David Niven,1981,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385175612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385175612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385175612.01.LZZZZZZZ.jpg
0812575350,The Stainless Steel Rat Joins The Circus (Stainless Steel Rat),Harry Harrison,2000,Tor Science Fiction,http://images.amazon.com/images/P/0812575350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812575350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812575350.01.LZZZZZZZ.jpg
0786865725,Congratulations! Now What? : A Book for Graduates,Bill Cosby,1999,Hyperion,http://images.amazon.com/images/P/0786865725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786865725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786865725.01.LZZZZZZZ.jpg
0446671606,Good Benito,Alan Lightman,1996,Warner Books,http://images.amazon.com/images/P/0446671606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446671606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446671606.01.LZZZZZZZ.jpg
0866904050,Your Hidden Powers: Intercepted Signs and Retrograde Planets,Joanne Wickenburg,1992,Amer Federation of Astrologers,http://images.amazon.com/images/P/0866904050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0866904050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0866904050.01.LZZZZZZZ.jpg
0631161783,The Holocene: An Environmental History,Neil Roberts,1989,Blackwell Publishers,http://images.amazon.com/images/P/0631161783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0631161783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0631161783.01.LZZZZZZZ.jpg
0451453107,Nights Pawn,Fanpro,2003,Fanpro,http://images.amazon.com/images/P/0451453107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451453107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451453107.01.LZZZZZZZ.jpg
0071360344,How To Retire Happy: Everything You Need to Know about the 12 Most Important Decisions You Must Make before You Retire,Stan  Hinden,2000,McGraw-Hill Trade,http://images.amazon.com/images/P/0071360344.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0071360344.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0071360344.01.LZZZZZZZ.jpg
0060392428,"Zone Food Blocks: The Quick and Easy, Mix-and-Match Counter for Staying in the Zone",Barry Sears,1998,Regan Books,http://images.amazon.com/images/P/0060392428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060392428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060392428.01.LZZZZZZZ.jpg
0821745824,Female Superior Position,Susan Crain Bakos,1994,Kensington Pub Corp,http://images.amazon.com/images/P/0821745824.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821745824.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821745824.01.LZZZZZZZ.jpg
0812584325,The Elvis And Marilyn Affair : A Neil Gulliver &amp; Stevie Marriner Novel (A Neil Gulliver and Stevie Marriner Novel),Robert S. Levinson,2000,Forge Books,http://images.amazon.com/images/P/0812584325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812584325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812584325.01.LZZZZZZZ.jpg
1551667428,After Midnight,Diana Palmer,2003,Mira Books,http://images.amazon.com/images/P/1551667428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551667428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551667428.01.LZZZZZZZ.jpg
0812545664,Skirmish: Emperor of Irish,Melisa C. Michaels,1985,Tor Books,http://images.amazon.com/images/P/0812545664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812545664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812545664.01.LZZZZZZZ.jpg
0671242717,ALL PATIENT UN BED,Louis J. Camuti,1980,Simon &amp; Schuster,http://images.amazon.com/images/P/0671242717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671242717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671242717.01.LZZZZZZZ.jpg
0453005209,Dr. Berger's Immune Power Cookbook,"Stuart M., M.D. Berger",1989,Penguin USA,http://images.amazon.com/images/P/0453005209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0453005209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0453005209.01.LZZZZZZZ.jpg
0312969023,The Ultimate Rush,Joe Quirk,1999,St. Martin's Press,http://images.amazon.com/images/P/0312969023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312969023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312969023.01.LZZZZZZZ.jpg
8477652147,Benditas Viudas,Ingrid Noll,2004,Circe,http://images.amazon.com/images/P/8477652147.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8477652147.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8477652147.01.LZZZZZZZ.jpg
0373162553,"Going Back (American Romance, No 255)",Judith Arnold,1988,Harlequin,http://images.amazon.com/images/P/0373162553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373162553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373162553.01.LZZZZZZZ.jpg
0375921818,Hoot,CARL HIAASEN,2002,Knopf Books for Young Readers,http://images.amazon.com/images/P/0375921818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375921818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375921818.01.LZZZZZZZ.jpg
0743204735,Bush at War,Bob Woodward,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0743204735.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743204735.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743204735.01.LZZZZZZZ.jpg
0373691521,"Barely Behaving   Heat (Harlequin Temptation, 952)",Jennifer Labrecque,2003,Harlequin,http://images.amazon.com/images/P/0373691521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373691521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373691521.01.LZZZZZZZ.jpg
0768420598,Mary's Prayers and Martha's Recipes,Tommy Tenney,2002,Fresh Bread,http://images.amazon.com/images/P/0768420598.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0768420598.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0768420598.01.LZZZZZZZ.jpg
0887845762,The unconscious civilization (Massey lectures series),John Ralston Saul,1995,House of Anansi Press,http://images.amazon.com/images/P/0887845762.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887845762.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887845762.01.LZZZZZZZ.jpg
1569550190,Making a Love That Lasts: How to Find Love Without Settling for Sex,Jacob Aranza,1996,Servant Publications,http://images.amazon.com/images/P/1569550190.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569550190.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569550190.01.LZZZZZZZ.jpg
